56	Diu	All year round pleasant climate makes Diu a place one can visit anytime, but the months between October and May are the most ideal. Cotton clothes will suffice for most of the year.	One must carry is socks, A fleece,umbrella, waterproof jacket, camera and mosquito repellents. Also carry basic OTC medicines.	Autorickshaws, rent a bike or a scooter to travel aroudn the town. 	Autorikshaw is the only possible way to get to the city center from the railway station.	Fresh seafood, Gujarati food, and standard North and South Indian food are available. Mostly you will get the Non-veg food over here, but pure vegetarian options are also available near the Tourism office.	The old Portuguese churches and fort, local Hindu temples, the old Portuguese architecture in the town, beaches and sea shore are the places to hang out and visit during your stay.	One can go shopping in Diu for the latest gadgets and electronic items that are available at extremely low price. You can get hold of some handmade items and trinkets made of seashells and pearls being sold by vendors at the beach. Other popular items sold here are leather slippers and handicrafts made of straw. Maharaja Super Market and the Princess Park are the main shopping markets in Diu. 	Gujrathi and Hindi are the main languages spoken here. It is not too difficult to find someone who speaks English here.	"Relax, go sightseeing, explore the island with a motorbike, work on your tan on a beach. The city has many beaches which one may choose as per their tastes. "
57	Agartala	The best time to visit Agartala is anytime during the winter months of October to February. The weather is pleasant and a light sweater or jacket will suffice to keep you warm. Ditch the jacket in the summer months.	"Paddle Rickshaws are the principle mode of travel within the city limits. Auto Rickshaws plying in specified routes are also available. Local buses are available for long routes."	"One can reach the airport by taxi, car auto or bus. An auto will charge around Rs. 150-180 for the 12-15km ride."	Abhishek Hotel and Restaurant at Durgabari Road opposite Rabindra Bhawan is a good place to grab a bite.	Do visit College Tilla - Maharaja Bir Bikram College, Tripura University buildings,international cricket stadium, picturesque lush landscapes and serene natural lakes. Its also a National Bird Sanctuary.  Other places to visit are Ujjayanta Palace - Palace of the Tripura kings, now converted to state legislative assembly.	Cane and Bamboo artworks are very famous in Tripura. Try to pick some stuff up.	 Bengali and Kokborok are the official languages in Agartala.	Jagannath temple — Hindu temple of Vaishnava school of thought and Umamaheswar temple — Hindu temple of Shaiva and Shakti(durga). Venuban Budhha Vihar, Krishna Mandir and Puratan Agartala are also places to check out.
58	Kanyakumari	"Each season in Kerala is special and has its own charms. Winters  from September to March, are mild, comfortable and pleasant and is the best time to visit. Most places demand civilized dressing, similar to the dressing of the local men and women. Cotton clothes will suffice all year round."	Camera, hats, goggles, scarf, slippers and drinking water to be carried while travelling across the state. Also carry mosquito repellents.	You can avail a bus or an auto rikshaw. The taxis are also used a lot to travel around.	All local transport can be used to reach the city center from the airport. Hire a prepaid taxi for hassel free travel if budget permits.	"You have to try the sea food especially the Karimeen fry. The veg food is tasty and mostly coconut oil based. There is always the famous Aapam and stew, iddiyappam, puttu and kadala to relish. http://www.indiamike.com/india/kerala-f39/must-eat-in-kerala-vegetarian-t26373"	Vivekananda Rock, Vivekanandapuram (http://www.vkendra.org), Thiruvalluvar Statue, the 'Sangam' (confluence) of the three oceans and Our Lady of Ransom Church are places definitely worth a visit.	"Handicrafts, trendy and traditional can be bought from SARWAA, Sanker Road, Sasthamangalam.Local clothes are very inexpensively priced."	Both Malayalam and English are widely taught and used here. Malayalam is, however, the regional and official Language.	Vivekananda Rock memorial has a special meditation room which is absolutely quiet. People also wet their feet on the shores of the ocean before entering the temple as the water is considered sacred.
59	Surat	A great time to visit Surat is during the Navratri festival which usually takes place around October. Otherwise, Surat should be explored between the cooler winter months of October and February. Clothes: Jeans, t shirts, comfortable clothes will do.	Camera, Google, Hat, stomach upset medicines and other OTC products. Carry your own drinking water/ buy bottled drinking water.	While the city has a local city bus system, the public transport needs of the city are met by privately operated auto rickshaws.	""	Gujrathi Thali is the popular choice which allows you to samples a variety of authentic dishes. Flow Cafe - The All Day Dining Eatery is a good palce to eat.	Ambika Niketan Temple, situated on the banks of River Tapti, is one of the popular pilgrim spots in Surat. 	The Iscon Mall, Ghoddod road, several textile and jewelry markets are present in Surat.	Gujarati is the most popularly used language used. People do understand Hindi and heavily accented English.	Surat castle(Old Fort) is one of the chief ancient monuments of Surat built on the bank of river Tapi and definitely worth a visit.
60	Bhopal	The winter season from November to February is the ebst time to visit. During the winter months, the temperatures can really touch the bottom of the barometer, so come with an adequate supply of woollens. Cotton clothes will help you get by during the summer months.	"Hat and shades are a must, as the sun can get very bright and strong. Carry sunscreen and drinking water with you at all times. Mosquito repellants will be helpful if intend to cover the city on foot."	Bhopal has a decent public transportation system comprising of buses, mini-buses, three wheeled autos and the odd looking tempos. It is also fairly easy to book a cab/ taxi for a full day to get in and around the city.	Prepaid taxis are very conveniently available within the airport. It is around 13 km from the city center. 	 The local delciasies available are bhutte ki kees, mawa-bati, shreekhand, khoprapak and malpua. Some of the popular hotels are Jehan Numa Palace, Hotel Noor us Sabha. 	Old city market (chowk bazaar) and walk around the narrow lanes to take in the feel of the city.	"Buy arts and crafts specifically originating in Madhya Pradesh as well as fabrics/ sarees/ shawls head towards Lakherapura in the old city. The Chowk is also famous for the traditional glittering ladies purses. Also visit New Market."	Emergency phone numbers: Police Control Room: 0755-234100/100,  HOSPITAL: Ambulance 102; 0755-577365; A K Hospital tel  0755 - 2776619, 2774496, 4249263; National Hospital Tel  0755 - 2440004, 2440005, 2440006, 2440007, 2440008.  	"Visit the Old city market (chowk bazaar) for a colourful experience. A museum worth visiting is Manav Sangrahalaya, The 'Museum of Man' created by the government of Madhya Pradesh. It has been created sprawled on Shyamla Hills, a small hill that gives breath taking views of the city."
61	Mangalore	"October and April is a great time to visit Mangalore as the weather is cool. Cotton clothes will suffice all year round with the winter nights requiring a thin jacket or sweater."	Mosquito repellent creams, mosquito mats, coils, liquidators, hat, sunscreen and swimwear are essentials while visiting Mangalore.	"Buses, cabs and autorickaws can be used to go around the city. Bus routes are limited and auto fares are subject to bargaining."	Taxis are the only way to reach the city center from the airport which is around 60 km away. Booking a taxi online is cheaper than the prepaid government taxis one gets at the airports.	Try such dishes as Kane Rava fry, Anjal Masala fry and Manji Masala fry and Coconut Grove. The Saffron Spice, Gajalee , Coconut Grove , Kankanady, Abhiman Residency, Paalkhi and Maharaja are some of the famous restaurants one can try.	Mangalore has a number of scenic places of wrorship one can visit. These include Mangaladevi Temple, Shree Shanaishchara Temple, Bajpe, Carstreet Venkataramana Temple, Kudroli Gokarnanatha, Kadri Manjunatheswara, Urwa Marigudim, Adyapady Adinatheshwara, Bajpe,  Shree Shanaishchara Temple,Bajpe Sharavu Ganapathi Temple, Kateel Durgaparameshwari, St. Aloysious Chapel, Milagres Church, Ullal Darga and Roasario Church.	"Handicrafts, trendy and traditional, can be bought from SARWAA, Sanker Road, Sasthamangalam.You can buy clothes cheap at the local shops. "	Kannada and English are spoken in plenty.	For the adventurous, the Western Ghats near Mangalore provide an ideal location to get lost in the dense jungles. You can surf and swim in the clean beaches of Mangalore or take a bus to Manipal(60 km) and enjoy the carefree student life.
62	Jammu	The best time to visit Jammu is from October to April. At this time, weather remains cool and pleasant.  Woolen and warm clothes with multiple layers of clothing for the winter nights whereas coton clothes will suffice for the summer months.	Auto rikshaws, buses, rental cars are all available to ferry you around the city. Do bargain to get the best price from rental car agencies.	You can hire an auto rickshaw or taxi from the airport.	Kashmiri Wazwan is very famous. Afghani or North Indian food is also excellent in Jammu.	"Jammu is also known as City Of Temples, One can visit Raghunath Temple, Ranbireshwar Temple, Peer Kho Cave Temple, Bawey Wali Mata, Mahamaya Temple. Other Place of interest are Baag-e-Bahu Park, Amar Mahal Museum, Mansar Lake and Fish Aquarium at Baag-e-Bahu."	Vir Marg, Raghunath Bazaar and Hari Market are famous for Kashmiri handicrafts, traditional Dogra jewellery and various dry fruits( mainly walnuts -‘akhrot’ and almonds). Jammu is also known for the superlative quality of its ‘basmati’ rice, ‘rajma’ (red beans), ‘ampapar’ (dried and candied mango peel), ‘anardana’ (dried pomegranate seeds) and ‘barfi’ (milk sweets).	Charar-e-Sharief and Hari Parbat Fort may be visited. Vaishno Devi base(Katra) is around 90 minutes from Jammu and is a major religious destination for hindus all over the world, especially the Punjabi people.
63	Gangtok	The best time to visit Gangtok is between October and mid-December when clear views of the Himalayan peaks are guaranteed or again between March and May when the flowers are in bloom. It is chilly so warm clothing is recommended through out the year. Summer afternoons may be endured with cotton clothing.	Hat, scarf, sweater, camera and hiking gear if one is so inclined may be caried to Gangtok.	"Taxis ply routes around the city, and there are standard charges within the main areas. They are fast and convenient."	The airport is in the city center so traveling to and fro is not an issue.	Thalung  Parivar's,  Quick Bite,  Porky's, House of Bamboo are the famous restaurants to check out.	"The scenery , Enchey Monastery ,Dodrupchen Monastery, Flower show  are the things to see."	"Sikkim is famous for its fruit processing and tea; aside from the local handicraft. Passion fruit Squash, Alpine Cheese, Temi Tea & Maha Gurudev Tea are some of the local products one can buy and bring back."	Nepaleese have a domonance over other languages in Gangtok. English is also spoken in mass.	The outdoor activities in Gangtok include short treks to the nearby hills and if you are a seasoned player, you can go for treks that last for more than a week and will take you through some very tough but exceedingly beautiful routes.
64	Bijapur	Bijapur's climate from September to February remains pleasant so it is the best time to visit there while tourists should avoid summer and rainy season. Cotton clothes will suffice for the summer seasona nd a warm jacket or sweater will be sufficient for the cold winters.	"Toiletries and Medical Supplies, Bushman Insect Repellent, Photo Equipment: Take your camera! And wear comfortable walkin shoes to get around the city."	Car, buses, auto etc are all available to help you navigate the city.	"Some good hotels include: Hotel Mayura Adhil Shahi. Ph: +91-8352-20934, Hotel Mayura Adhil Shahi Annexe. Ph: +91-8352-20401 , Hotel Pleasant Stay, NH-13, Solapur Road, Bijapur -586103, Phone:  +91-8352-326465, 261291, Fax  : +91-8352-261499."	Bijapur is rich in historical attractions, mainly related to Islamic architecture, especially those of the Bijapur Fort. Do try to include a visit to the fort and catch the local architechture.	Gol Gumbaz is the most famous monument in Bijapur. 			
66	Istanbul	One can visit Istanbul all year round. Light clothing is recommended during summer and a light jacket and/or light sweater if the summer evenings do become chilly, warm clothing is essential during winter and a mixture of the two during spring and autumn. 	An umbrella is recommended during spring, autumn and winter, and during the summer to avoid the sun and occasionally the rain. Although the umbrellas they provide are a little shoddy, going rate is only TL 5 –about US$ 3- per umbrella.	Buses, street cars, metros all are available to help you get around. Getting the Istanbul Kart is recommended for extensive local rtavel. Buses and streetcars tend to be very crowded during rush hours, especially on Mondays and Fridays. One should be careful of pickpockets.	Boiled and roasted corn on the cob is sold from carts around the city, and is a fantastic snack. Price varies from cart to cart and area of the city (between 1 and 1.5 Lr). One should try the 'simit,' a warm bread sold from carts around the city. One should also try  Ayran, a local drink based on yoghurt, although sour and much thinner.	From the terminal immediately east of the Galata Bridge starts the large ferry cruising to Anadolu Kavagi at the northern entrance of Bosphorus to the Black Sea via various stops.Taking this cruise is recommended. For more info - http://english.istanbul.com/explore-istanbul	Istanbul's historical bazaars with an oriental ambiance, once sitting firmly on the western terminii of the Silk Road and spice routes, all dating back to Ottoman era, are all located in the the peninsula of Old City. One can pick up local souveniers among other items.	#NAME?	Important telepone numbers: Medical emergency / Ambulance  Tel: 112, Fire  Tel: 110, Police  Tel: 155, Coastguard  Tel: 158, Forest fires  Tel: 177, Missing child / Women's helpline  Tel: 183	Beyoğlu, Nişantaşı and Kadıköy are good places to enjoy the night life. Look for the one clsoer to your accomodation. If you are not staying on that side of the city, it may not worth the trouble to make an inter-continental trip just to have a drink, but drop by if you are around and thirsty. While there are night clubs all over the city, two of the hottest clubs of Istanbul are in Ortaköy. 	Currency exchanges (döviz bürosu) and banks are plentiful in Istanbul and offer extremely competitive exchange rates with no commission charged. Exchange only what you need as you will find difficulty exchanging your leftover TL back to foreign currency after you leave the country. Alternatively, withdraw money from ATMs whenever you need cash. 
68	Hong Kong	The time between October to December has the least rainfall, less chance of a typhoon. At 30 degrees, local people wear warm clothing to protect against the harsh air-conditioning on public transport and in cinemas. Hong Kong women dress fairly conservatively, although wearing halter-necks and sleeveless tops are common and acceptable.The dress code for men is less conservative. Smart casual is usually acceptable; although  enquiries need to be made in advance before dining in those places. 	One can get anything in Hong Kong. Watson's stores carry most things one needs in the toiletries side. SaSa is great for cosmetics and perfume. Medical services are excellent. Carrying full pants may be a good idea as tourists from colder climates sometimes assume that wearing shorts in the tropics is a sensible idea, but hairy knees can look out of place in urban Hong Kong.	One can get around by buses, trams, ferries. Getting the Octopus Card is recommended. For more info-http://www.discoverhongkong.com/eng/plan-your-trip/practicalities/transport/getting-around/index.jsp	The Airport Express train is perhaps the quickest and most comfortable passenger transport from the airport to Central, also stopping at Tsing Yi and Kowloon en route. As the only rail link to the airport, it has a frequency of a train every 10 minutes and takes 24 minutes to Hong Kong station.	 The Avenue of Stars, The Peak, Clock Tower and Ladies Market are the must see palces in Hong Kong.	Street markets are very popular in Hong Kong, selling everyday use items,regular groceries, trendy clothes, bags and cheap electronic knockoffs. Must visit for shopping -The Ladies Market.	Hong Kong's written official languages are Chinese and English, and the spoken official languages are Cantonese and English.  M̀h'gōi: you can use it to say please, thank you and excuse me. M̀h'gōi rhymes with boy and should be said with a cheery high tone rising at the end.	null	Lan Kwai Fong (Central), Wanchai and Knutsford Terrace (Kowloon) are the three main drinking areas where locals, expats and tourists mingle together.	Chung King Mansion, Tsim Tsha Tsui and Mong Kok are the popular places to hang out in Hong Kong.
69	Dhaka	The best time to visit the capital is in the winter. Especially between November and Febuary. Warm jacket or sweater for the winter nights and cotton clothes for the rest of the year will suffice. 	Comfortable footwears must be taken along. Don’t drink water from the local taps - carry bottled water or check to see f the water is RO purified. Carry OTC medicines along with mosquito repellants.	Bus and Tram are the main modes of public transport in the capital. Also rikshaws are also used. You can get bikes and cars on rent from Dhaka Tours Rent-A-Car Association. 	A rickshaw to the airport will cost around BDT 70-100. They are not allowed to enter the airport but ply on the airport road. A taxi will cost you around BDT 400 for the 21 km long - 30 minute journey. Bus tickets cost around BDT 5 and are available from the main Airport Road to the city center.	The Shwarma and shirkhorma are the local delicacies most famous in dhaka. Bar B Q tonight, Star, Shwarma house are the famous restaurants in Dhaka. 	1857 Memorial ,Aparajeya Bangla,Central Shaheed Minar,Jatiyo Smriti Soudho are the main spots of attraction in Dhaka.  The Green Bangla tours are most famous tour organized in Dhaka.  For more info: http://www.greenbanglatours.com	Banga (or Bango) Bazar, New Market ,Bashundhara City are the markets where you can shop. You can buy dresses, electronics, toys, jewelleries and shoes. 	Bengali and English are the main languages used in Dhaka.	"Important telephone numbers are : Heart Hospital : 9801874, 9803302. Police: Emergency - Tel: 999Control Room - Tel: 8616552-7"	You can visit the Dhaka Zoo. Institute of Arts and Crafts is frequently visited by foreigners.	"Goodwill Money Exchange are few places to get good exchange rates.  For more information: http://www.bdtradeinfo.com/yellowpages/des_data.asp?subcategory_id=569"	Dhaka isn't terribly unsafe, but as in any huge city you should keep aware of your surroundings and try not to walk around at night, especially females travelling alone.
70	Colombo	"The best time to visit Colombo is January and February. Light cotton or linen clothing will suffice for the day and a sweater or jacket might be needed for the chilly nights. Shoulders and knees must be covered to enter temples. Socks may also be a good idea for walking round places. "	Remember to carry a fleece, umbrella, waterproof jacket, camera and mosquito repelents.	"Getting around by Tri-shaw (Three wheeler, tuk-tuk) is most convenient.Taxis are also a good mode of transportation. "	Trishaw and taxis are the only way to get into the city centre  from the railway station. Airport is in the city centre.	 Spoons, The Gallery Café, Chesa swiss and Koluu's Tulips are some of the favourite restaurants. You can find other restaurants on this link:  http://www.worldexecutive.com/locations/asia_pacific/sri_lanka/colombo/restaurants.html	"The National Museum of Colombo , The Natural History Museum and The Dutch Period Museum are the famous museums. The Sapumal Foundation, The Lionel Wendt Memorial Art Center are also worth a visit. "	Colombo offers excellent handmade clothes, bags, and children toys, from some of the most beautifully-colored fabric you've ever seen. Crescat Boulevard,Lakmedura,Lakpahana  are the most famous markets to shop at.	Sri Lanka is a wonderful destination for English speaking tourists as a good education system and high literacy rates have insured that Engish is widely spoken and understood. 	Visit Galle Face Green Promenade at sundown for a spectacular view. Colombo Zoological Gardens and Casa Serena Art Gallery are also must visit places.	Colombo airport has many bank branches where you can change money. National banking hours are from 0900 to 1500 hrs on weekdays. Cash and traveler’s cheques can be exchanged at most banks. 	Ensure you visit your GP six weeks before travel for general advice on travel risks, vaccinations and malaria. Make sure you take out comprehensive travel insurance with a good accident policy and that you know your blood group.
71	Thimpu	November to February are the best months to visit Thimpu. The temprature and rain are perfect for tourists. Due to the wide range of temperature and climatic conditions it is advisable to dress in layers. For protection against cold, layered clothing is better than one or two thick garments.	In Bhutan, electricity runs on 220/240 volts, with round two-pin and three-pin power outlets. If you bring electrical appliances, please ensure to pack appropriate adapter plugs. Hats, Caps and goggles are also recommended.	There is a set rate for taxis plying city routes. Bus: The city operates an efficient, albeit infrequent, public bus service connecting the downtown with outer suburbs.	Paro airport is 54 km away from Thimpu. A taxi might be booked outside the airport at the tea stall for around US $15. Non Indian tourists have to book a tour package to visit Bhutan with an average cost of US$ 200 per night.	"The meals are mostly multi cuisine buffets .Bhutanese delicacies are rich with spicy chillies and cheese. Pork and beef are easily available and cheese is a part of most dishes. Swiss Bakery in Thimphu is famous for its burgers and sandwiches. http://www.lonelyplanet.com/bhutan/thimphu/restaurants"	Changangkha Lhakhang, The National Memorial Chorten, Zangthoperi Lhakhang, Statue of Sakyamuni Buddha are the famous religious monuments. The National Folk Heritage Museum and The Textile Museum are the famous museums.	Thimphu has three kinds of stores: clothing, handicraft and hardware. The weekend fod market in Thimpu is particularly popular as Bhutan does not have any large supermarkets or malls. Thimpu also has a lot of small stores selling cheap clothing and handicraft.	Two most spoken languages of Bhutan are Dzongkha and Nepali. Dzongkha, the national language of Bhutan, is spoken in most parts of Bhutan, while Nepal is mainly used by the people of southern region, for most of them have their roots Nepal.	Yarkay Central and Blue Poppy are two popular tours in Bhutan.  For more info on the tours, visit http://www.tourism.gov.bt/tour-operators/yarkay-tours-and-treks.html and http://www.bluepoppybhutan.com/	The National Institute of Traditional Medicine, Serzhong Lam. The National Library, Pedzoe Lam.  Jigme Dorji Wangchuk Public Library are the places one can enjoy.	You can get exchange at the airport and the banks.	"Amoebas and Giardias are rife especially in Southeast Asia, so avoid tap water and ice cubes. Please note that sometimes tablets for disinfecting water are not effective against all types of amoeba. Bottled mineral water is available throughout the country. "
72	Kabul	May to September are the most visited months in Kabul. The temprature is pleasantunder control.  Clothes covering entire body are suggested because of the desert sand. Kabul is very cold in the winter months with the mercury around -10 degrees. 	Shoes, scarf, goggles are the things one must carry. Kabul is still very unsafe for tourists. Political uncertainity and civil unrest make it extremely risky for tourists to venture into Kabul or Afghanistan. Travel at your own risk.	You can move around in Kabul using buses and taxis. You can hire private cars as well.	You can use a bus or taxi to reach the city center. The airport is around 16 km from the city center. A pickup can be arranged for around $25.	Restaurants can crudely be split into 'places for locals' and 'places for expats' - with the latter having higher security, higher prices but not necessarily higher quality. The arabic diecacies like shwarma etc.	Bagh-e Babur (Gardens of Babur), Bagh-e Bala , Bagh-e Zanana (Family Park),British Cemetery, Darul Aman Palace, Daoud Khan Memorial Kabul Zoo are the places worth seeing	"The Kabul City Center, next to the park, has some very smart shops. Majid Mall is situated in Supreme Tower. It is the largest shopping mall in Afghanistan.Roshan Plaza has some quite respectable clothes shops. Chicken Street is famed for its tourist fare (carpets, carvings, knives etc) and pirated CD/DVD's. "	The two official languages of Afghanistan are Pashto and Dari.[1] Both are Indo-European languages from the Iranian languages sub-family	Kabul Wall, Kabul Golf Club, Ariana Cinema, Amani High School sports field, Ghazni Stadium (National Stadium) are places one must visit in kabul.  	The local banks will give you the proper exchange .
73	Kathmandu	The best times to visit the Kathmandu are October/November and March when it is dry, clear, warm but not too hot. Comfortable cotton clothes are sufficient to tackle the weather. Winters are cold with the tempertaure remaining below the freezing point. Pack warm woolen clothes for the winters.	For Kathmandu's rough streets and would-be pavements you will need good walking shoes. Sandals and high heels are not recommended on the broken asphalt and unsanitary dirt roads. Other things to carry are 1-2 shorts for touristy areas (for the summer months only), socks, light-weight rain coat, hat etc. 	"The best way to see Kathmandu and the valley is to walk or ride a bicycle. Most of the sights in Kathmandu itself can easily be covered on foot, and this is by far the best way to appreciate the city. "	There are plenty of taxis available from the airport to get to the city center. The prices are subject to bargaining. Rs. 400 is a fair price for a ride to the city center (Thamel).	"Here we will get Delicious items like Dhal Bhat, momos, Chinese food, Buffalo steak, Beef steak, Pancakes. there are many local retaurants in Kathmandu to try the food."	"Swayambhunath Buddhist temple situated on the top of a hill west of Kathmandu is a famous landmark. The Hanuman Dhoka, the old royal palace, and Kasthamandap, the wooden house from which Kathmandu takes its name are all nice palces to visit.http://www.travellerspoint.com/guide/Kathmandu/"	New Road is situated east of Durbar Square. The road is called Kings Way because it leads to the Royal Palace Museum. Here you can purchase imported luxury items of high quality and locally produced things like fiddles, flutes and traditional knife.	Nepali is the local language. Phrases :  Welcome  - 'swagatam ', What's your name?- 'tapaaiiko/timro naam ke ho?' Where are you from? - 'tapaaiikii ghara kaaham ho?' 	Emergency phone numbers: Night taxi service: 4244485, 4224375, International flight services: 4470311, 4472835, Ext 400, Himalayan Rescue Association: 4262746, District police office: 4261790, 4261945, Ambulance Service: 4240805,4240806.	There are four Casinos in Kathmandu located in the premises of the city’s top hotels which offers 24 hours of non stop fun and games like baccarat, blackjack, flush, poker, pontoon, roulette and other card games and slot machines. 
74	Boston	April to June, September to October are the best days to visit Boston.  Bring shirts, sweaters, vests, and jackets.  Read more: http://www.boston-discovery-guide.com	Warm coat, gloves, hat, Umbrella, scarf and heavy socks are recommended items to carry in the cold weather.	"Public transit in Boston is convenient and relatively inexpensive, and can take you directly to almost anywhere. A single public transit agency serves the Boston Metro area, the Massachusetts Bay Transportation Authority .http://www.mbta.com/ offers all the information include tickets, routes, etc for transportation."	Bus, taxi, subway, limo - all are available to help you get to the city center from the international airport. For more information - http://www.newenglandtravelplanner.com/go/ma/boston/transport/logan_trans.html	 Seafood is like soul of Boston and the barbique is also loved here. Fat Fried Clam Bellies are also very popular.  Boston ahs a restaurant in almost every nook and corner. Try one of the sites dedicated to restaurants to choose which restaurant you want to visit.	"Boston Children's Museum,Museum of Fine Arts, The Collection of Historical Scientific Instruments, New England Aquarium are the main landmarks. "	The Cambridgeside Galleria, Newbury Street and Downtown Crossing are the popular shopping places. The last two have a lot of local flavor to the goods being retailed.	"Emergency phone numbers: Fire / Police / Ambulance : 911, Poison Control : (617) 232-2120, Railroad Emergencies : (617) 222-1212 , Fisheries & Wildlife Division : (617) 626-1591  "	"Arnold Arboretum, Boston Harbor Islands State Park, Newbury Street areworth a visit. You can fulfill your sporting hobbies as boston is home to many diffrent sports clubs. "	You can get decent exchanges at the airport and all major banks.	Some neighborhoods (especially Roxbury, Mattapan, and Dorchester) are more dangerous than average, and extra care should be taken there. It is even better to avoid walking in these areas at night if possible. Also avoid public parks after dark (except for special events). 
75	Seattle	The months of February to March and October to November are the best months to visit Seattle because of the moderate weather. Rainy gears and winter gears must be carried. Clothing should preferably be layered to accommodate the cold nights.	"Car or bikes are a good way to go around Seattle. Two public companies - King Country Metro(http://metro.kingcounty.gov/) and Sound Transit (http://www.soundtransit.org/) operate a network of public transport services in the city. Follow the links to plan your travel."	The metros are the most convinient way from airport. Railway station is in the city center. 	Szechuan Crab at Seven Stars Restaurant in the International District. Is a very popular restaurant. Pacific Northwest oysters, and cabs at the crab festival is also wortha  try. http://www.crabfestival.org/ 	"Pike Place Market, Space Needle are the major landmarks in Seattle.Tours available are:  Ride the Ducks, Seattle Open-year round, Argosy Cruises, Seattle Underground Tour."	The Pike Place Market in Downtown is an attraction in itself, known for its seafood and produce stands. As the weather gets warmer, artisans sell their wares here as well. It’s a nice place to hangout and get a feel of the place.	The American emergency hotline of 911 works in Seattle as well. The other emergency hotline is: Crisis Line- 206-461-3222 , Toll free:  1-866-4CRISIS , ( 1-866-427-4747), 206-461-3219	Events like Sea Fair, Bumbershoot and Northwest Folklife Festival are fun to attend.  Cycling , boating and other sporting activities are also available.	"All the banks will provide you forex services. Cards are also widely accepted in Seattle. "	 Like all large cities, you should be cautious of pickpockets and use common sense. Having said that, Seattle is generally safe. 
76	Santiago	December to February are the best months to visit Santiago. A winter pack would be suggested in these months.	Camera, a quick dry towel, a money belt, a credit card, your Camino 'credencial' are some of the things you much carry on your visit. 	Metro is the best mode of transport in Santiago. You can avail buses and taxis as well.	Public transport is available from the airport and the main railway station to the city center. The TransVIP shuttle service from the airport also comes highly recommended.	"Popular dishes include seafood like lobster, tuna, octopus and a wealth of other delicacies to choose from.Amadeus, Anakena, Bar Nacional, Boulevard Lavaud, Café Dante, Plaza Café,Ocean Pacific and Ricardo Cumming are the popular restaurants."	Parque Metropolitano, Plaza De Armas, Santiago Centro La Chascona, La Moneda Palace, Centro Cultural Palacio de La Moneda are the famous architectures worth seeing. 	Santiago has a lot of shopping centres or 'Malls', as known by the locals. The main ones are: Mall Plaza Vespucio, Mall Plaza Oeste, Mall Portal La Dehesa, Mall Parque Arauco, Mall Alto Las Condes, Mall Florida Center and Mall Plaza Norte.	"Spanish in the official language of Chile. There are also quite a few indigenous languages such as  Mapudungun (spoken between the Itata and Tolten rivers) and Aymara (spoken in the mountains of the north).  "	" Important Places in times of emergency: Foreigner and Migration Department (Extranjería):  San Antonio 580 piso 2, Metro Plaza de Armas, Tel.  600-626-4222, Mo. - Fri. 8.30 a.m - 2 p.m ,  International Police (Policía Internacional) General Borgoño 1052, Metro Cal y Canto, Tel. 5657863 "	Spicy Chile - Free Walking Tours, Mountain climbs, Skiing, Wineries, Alternative City-Tours  are the things worth doing.	You can get exchange at the local banks.	Santiago is notoriously infamous for the smog and it's worse during the winter (May-September). The locals welcome the rain which falls during winters as it cleans the air. Be sure to carry bottled water with you during the summer and avoid food or drink from street-vendors
77	Concepcion	The best time  of the year to visit Concepcion are March, June and October. Winter clothes and spanish dressing style would be most suitable.	Travel guide booklets, camera and an umbrella should be carried.	The transportation system has buses and shared taxis services that reach every single place in the metropolitan area. The conmuter train service (BioTren) connects the surrounding areas to the main city. 	Trams and buses are the most convenient way to reach the center.	"The local cuisine includes squid, soleidae (sole), albacore, codfish, hake, corvina, salmon, batoidea and tuna.  La Fuente Alemana, Waya´s Gyros, Mercado Central are the most famous restaurants."	Universidad de Concepción (University of Concepción), La Pinacoteca (art gallery),  Museo Hualpén- A beautiful old house that was converted to a museum holding the pieces of Mr.Pedro del Rio Zañartu, a world traveller,  Old mining operations, Chivilingo and The Huascar are some of the places to visit.	"Concepción is not a touristic city so if you are looking for cheap and cheerful souvenirs you will have to use your imagination.  Mall Plaza Trebol, Galerías are the famous local markets."	Spanish is the local language spoken. English is rarely used.	its a very religious place and you can find various spanish monuments. its a great place t learn spanish.	The local baks will give you good exchange rates.	" Be aware of pickpockets and avoid wearing expensive-looking jewelry or watches, even during the day. Do not visit Talcahuano's seaport, Hualpen and near areas in the night, especially on weekends. "
